date,status,temperature,wind,status_day,status_night,temp_day,temp_night,wind_day,wind_night,wind_dir_day,wind_force_day,wind_dir_night,wind_force_night
2013年06月08日,小雨 /阴,22℃ / 18℃,东北风 4-5级 /东北风 4-5级,小雨,阴,22,18,东北风 4-5级,东北风 4-5级,东北风,4-5级,东北风,4-5级
2013年06月09日,小雨 /阴,22℃ / 19℃,东北风 3-4级 /北风 3-4级,小雨,阴,22,19,东北风 3-4级,北风 3-4级,东北风,3-4级,北风,3-4级
2013年06月10日,多云 /小雨,25℃ / 19℃,北风 3-4级 /北风 3-4级,多云,小雨,25,19,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2013年06月11日,小雨 /阴,24℃ / 16℃,北风 3-4级 /北风 3-4级,小雨,阴,24,16,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2013年06月12日,多云 /晴,26℃ / 16℃,北风 3-4级 /东风 3-4级,多云,晴,26,16,北风 3-4级,东风 3-4级,北风,3-4级,东风,3-4级
2013年06月13日,晴 /晴,27℃ / 17℃,东南风 3-4级 /东南风 3-4级,晴,晴,27,17,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月14日,晴 /多云,29℃ / 18℃,东南风 3-4级 /东南风 3-4级,晴,多云,29,18,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月15日,多云 /阴,26℃ / 21℃,东南风 3-4级 /东南风 3-4级,多云,阴,26,21,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月16日,阴 /多云,30℃ / 24℃,东南风 3-4级 /南风 3-4级,阴,多云,30,24,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2013年06月17日,阴 /多云,33℃ / 27℃,西南风 3-4级 /西南风 3-4级,阴,多云,33,27,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年06月18日,中雨 /中雨,33℃ / 24℃,东风 3-4级 /东风 3-4级,中雨,中雨,33,24,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2013年06月19日,小雨 /多云,28℃ / 20℃,东风 3-4级 /东北风 3-4级,小雨,多云,28,20,东风 3-4级,东北风 3-4级,东风,3-4级,东北风,3-4级
2013年06月20日,晴 /晴,29℃ / 19℃,东北风 3-4级 /东风 3-4级,晴,晴,29,19,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2013年06月21日,多云 /多云,30℃ / 20℃,东风 3-4级 /东风 3-4级,多云,多云,30,20,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2013年06月22日,多云 /小雨,29℃ / 22℃,东风 3-4级 /东风 3-4级,多云,小雨,29,22,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2013年06月23日,小雨 /阴,26℃ / 21℃,东风 3-4级 /东风 3-4级,小雨,阴,26,21,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2013年06月24日,多云 /阴,28℃ / 22℃,东南风 3-4级 /东南风 3-4级,多云,阴,28,22,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月25日,中雨 /小雨,25℃ / 19℃,东风 3-4级 /东北风 3-4级,中雨,小雨,25,19,东风 3-4级,东北风 3-4级,东风,3-4级,东北风,3-4级
2013年06月26日,多云 /阴,29℃ / 21℃,无持续风向 ≤3级 /东南风 3-4级,多云,阴,29,21,无持续风向 ≤3级,东南风 3-4级,无持续风向,≤3级,东南风,3-4级
2013年06月27日,阴 /阴,28℃ / 21℃,南风 3-4级 /东南风 3-4级,阴,阴,28,21,南风 3-4级,东南风 3-4级,南风,3-4级,东南风,3-4级
2013年06月28日,多云 /多云,29℃ / 21℃,东南风 3-4级 /东南风 3-4级,多云,多云,29,21,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月29日,多云 /多云,30℃ / 22℃,东南风 3-4级 /东南风 3-4级,多云,多云,30,22,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年06月30日,多云 /多云,29℃ / 23℃,东南风 3-4级 /东南风 3-4级,多云,多云,29,23,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年07月01日,小雨 /多云,32℃ / 27℃,南风 3-4级 /西南风 3-4级,小雨,多云,32,27,南风 3-4级,西南风 3-4级,南风,3-4级,西南风,3-4级
2013年07月02日,多云 /多云,36℃ / 29℃,西南风 3-4级 /西南风 5-6级,多云,多云,36,29,西南风 3-4级,西南风 5-6级,西南风,3-4级,西南风,5-6级
2013年07月03日,小雨 /阴,34℃ / 27℃,西南风 4-5级 /西南风 3-4级,小雨,阴,34,27,西南风 4-5级,西南风 3-4级,西南风,4-5级,西南风,3-4级
2013年07月04日,多云 /中雨,34℃ / 27℃,西南风 3-4级 /西南风 4-5级,多云,中雨,34,27,西南风 3-4级,西南风 4-5级,西南风,3-4级,西南风,4-5级
2013年07月05日,阴 /多云,28℃ / 24℃,西北风 4-5级 /南风 3-4级,阴,多云,28,24,西北风 4-5级,南风 3-4级,西北风,4-5级,南风,3-4级
2013年07月06日,多云 /中雨,29℃ / 24℃,南风 3-4级 /南风 3-4级,多云,中雨,29,24,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月07日,大雨 /中雨,29℃ / 25℃,南风 3-4级 /南风 3-4级,大雨,中雨,29,25,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月08日,多云 /多云,33℃ / 27℃,西南风 3-4级 /南风 3-4级,多云,多云,33,27,西南风 3-4级,南风 3-4级,西南风,3-4级,南风,3-4级
2013年07月09日,多云 /晴,35℃ / 28℃,南风 3-4级 /南风 3-4级,多云,晴,35,28,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月10日,晴 /晴,35℃ / 28℃,南风 3-4级 /南风 3-4级,晴,晴,35,28,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月11日,晴 /晴,35℃ / 29℃,西南风 3-4级 /西南风 3-4级,晴,晴,35,29,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月12日,多云 /多云,35℃ / 27℃,无持续风向 ≤3级 /东南风 3-4级,多云,多云,35,27,无持续风向 ≤3级,东南风 3-4级,无持续风向,≤3级,东南风,3-4级
2013年07月13日,多云 /多云,34℃ / 27℃,东南风 3-4级 /东南风 4-5级,多云,多云,34,27,东南风 3-4级,东南风 4-5级,东南风,3-4级,东南风,4-5级
2013年07月14日,阴 /多云,33℃ / 27℃,东南风 3-4级 /南风 3-4级,阴,多云,33,27,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2013年07月15日,多云 /阴,31℃ / 27℃,南风 3-4级 /南风 3-4级,多云,阴,31,27,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月16日,中雨 /阴,31℃ / 26℃,西南风 3-4级 /南风 3-4级,中雨,阴,31,26,西南风 3-4级,南风 3-4级,西南风,3-4级,南风,3-4级
2013年07月17日,阴 /多云,32℃ / 26℃,南风 3-4级 /无持续风向 ≤3级,阴,多云,32,26,南风 3-4级,无持续风向 ≤3级,南风,3-4级,无持续风向,≤3级
2013年07月18日,多云 /多云,34℃ / 27℃,无持续风向 ≤3级 /南风 3-4级,多云,多云,34,27,无持续风向 ≤3级,南风 3-4级,无持续风向,≤3级,南风,3-4级
2013年07月19日,多云 /小雨,34℃ / 27℃,南风 3-4级 /南风 3-4级,多云,小雨,34,27,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年07月20日,小雨 /中雨,32℃ / 27℃,南风 3-4级 /西南风 3-4级,小雨,中雨,32,27,南风 3-4级,西南风 3-4级,南风,3-4级,西南风,3-4级
2013年07月21日,中雨 /小雨,31℃ / 25℃,西南风 3-4级 /西南风 3-4级,中雨,小雨,31,25,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月22日,多云 /多云,32℃ / 26℃,西南风 3-4级 /西南风 3-4级,多云,多云,32,26,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月23日,多云 /阴,34℃ / 27℃,西南风 4-5级 /西南风 3-4级,多云,阴,34,27,西南风 4-5级,西南风 3-4级,西南风,4-5级,西南风,3-4级
2013年07月24日,多云 /多云,35℃ / 28℃,无持续风向 ≤3级 /西南风 3-4级,多云,多云,35,28,无持续风向 ≤3级,西南风 3-4级,无持续风向,≤3级,西南风,3-4级
2013年07月25日,多云 /多云,35℃ / 28℃,西南风 3-4级 /西南风 3-4级,多云,多云,35,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月26日,多云 /多云,35℃ / 28℃,西南风 3-4级 /西南风 3-4级,多云,多云,35,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月27日,多云 /多云,36℃ / 28℃,西南风 3-4级 /西南风 3-4级,多云,多云,36,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月28日,多云 /多云,35℃ / 28℃,西南风 3-4级 /西南风 3-4级,多云,多云,35,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月29日,多云 /雷阵雨,34℃ / 27℃,西南风 3-4级 /西南风 3-4级,多云,雷阵雨,34,27,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月30日,雷阵雨 /多云,35℃ / 28℃,西南风 3-4级 /西南风 3-4级,雷阵雨,多云,35,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年07月31日,多云 /多云,35℃ / 28℃,南风 3-4级 /南风 3-4级,多云,多云,35,28,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月01日,多云 /多云,35℃ / 27℃,南风 3-4级 /南风 3-4级,多云,多云,35,27,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月02日,多云 /中雨,34℃ / 27℃,南风 3-4级 /南风 3-4级,多云,中雨,34,27,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月03日,中雨 /阴,33℃ / 27℃,西南风 3-4级 /西南风 3-4级,中雨,阴,33,27,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月04日,多云 /多云,34℃ / 27℃,无持续风向 ≤3级 /无持续风向 ≤3级,多云,多云,34,27,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
2013年08月05日,多云 /晴,36℃ / 29℃,西南风 3-4级 /西南风 3-4级,多云,晴,36,29,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月06日,晴 /晴,37℃ / 29℃,西南风 3-4级 /西南风 3-4级,晴,晴,37,29,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月07日,晴 /晴,37℃ / 28℃,西南风 3-4级 /西南风 3-4级,晴,晴,37,28,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月08日,晴 /多云,37℃ / 29℃,西南风 3-4级 /西南风 3-4级,晴,多云,37,29,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月09日,晴 /晴,37℃ / 29℃,南风 3-4级 /南风 3-4级,晴,晴,37,29,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月10日,多云 /晴,35℃ / 27℃,南风 3-4级 /无持续风向 ≤3级,多云,晴,35,27,南风 3-4级,无持续风向 ≤3级,南风,3-4级,无持续风向,≤3级
2013年08月11日,晴 /晴,36℃ / 28℃,南风 3-4级 /南风 3-4级,晴,晴,36,28,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月12日,晴 /多云,36℃ / 28℃,东南风 3-4级 /东南风 3-4级,晴,多云,36,28,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年08月13日,多云 /多云,34℃ / 26℃,东南风 3-4级 /南风 3-4级,多云,多云,34,26,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2013年08月14日,晴 /晴,35℃ / 27℃,南风 3-4级 /南风 3-4级,晴,晴,35,27,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2013年08月15日,晴 /晴,35℃ / 27℃,南风 3-4级 /东南风 3-4级,晴,晴,35,27,南风 3-4级,东南风 3-4级,南风,3-4级,东南风,3-4级
2013年08月16日,多云 /晴,35℃ / 27℃,东南风 3-4级 /东南风 3-4级,多云,晴,35,27,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年08月17日,晴 /多云,34℃ / 26℃,无持续风向 ≤3级 /东南风 3-4级,晴,多云,34,26,无持续风向 ≤3级,东南风 3-4级,无持续风向,≤3级,东南风,3-4级
2013年08月18日,多云 /多云,34℃ / 26℃,东南风 3-4级 /东风 3-4级,多云,多云,34,26,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2013年08月19日,阴 /阴,33℃ / 26℃,东风 3-4级 /东北风 4-5级,阴,阴,33,26,东风 3-4级,东北风 4-5级,东风,3-4级,东北风,4-5级
2013年08月20日,阴 /阴,31℃ / 25℃,东风 3-4级 /东北风 4-5级,阴,阴,31,25,东风 3-4级,东北风 4-5级,东风,3-4级,东北风,4-5级
2013年08月21日,多云 /多云,31℃ / 25℃,东风 4-5级 /东南风 4-5级,多云,多云,31,25,东风 4-5级,东南风 4-5级,东风,4-5级,东南风,4-5级
2013年08月22日,阴 /阴,31℃ / 26℃,东风 4-5级 /东风 4-5级,阴,阴,31,26,东风 4-5级,东风 4-5级,东风,4-5级,东风,4-5级
2013年08月23日,小雨 /中雨,31℃ / 26℃,东风 4-5级 /东风 4-5级,小雨,中雨,31,26,东风 4-5级,东风 4-5级,东风,4-5级,东风,4-5级
2013年08月24日,小雨 /中雨,30℃ / 25℃,无持续风向 ≤3级 /东北风 4-5级,小雨,中雨,30,25,无持续风向 ≤3级,东北风 4-5级,无持续风向,≤3级,东北风,4-5级
2013年08月25日,中雨 /小雨,29℃ / 23℃,东北风 3-4级 /东风 3-4级,中雨,小雨,29,23,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2013年08月26日,多云 /晴,30℃ / 21℃,东风 3-4级 /东南风 3-4级,多云,晴,30,21,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2013年08月27日,晴 /多云,32℃ / 21℃,东南风 3-4级 /南风 3-4级,晴,多云,32,21,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2013年08月28日,多云 /阴,33℃ / 26℃,西南风 3-4级 /西南风 3-4级,多云,阴,33,26,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2013年08月29日,小雨 /阴,31℃ / 23℃,西南风 3-4级 /北风 4-5级,小雨,阴,31,23,西南风 3-4级,北风 4-5级,西南风,3-4级,北风,4-5级
2013年08月30日,多云 /晴,28℃ / 19℃,北风 4-5级 /东北风 3-4级,多云,晴,28,19,北风 4-5级,东北风 3-4级,北风,4-5级,东北风,3-4级
2013年08月31日,晴 /晴,26℃ / 16℃,无持续风向 ≤3级 /东北风 3-4级,晴,晴,26,16,无持续风向 ≤3级,东北风 3-4级,无持续风向,≤3级,东北风,3-4级
2013年09月01日,晴 /晴,28℃ / 19℃,东北风 3-4级 /东北风 3-4级,晴,晴,28,19,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年09月02日,多云 /阴,29℃ / 19℃,东北风 3-4级 /东北风 3-4级,多云,阴,29,19,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年09月03日,多云 /多云,28℃ / 19℃,东北风 3-4级 /东北风 3-4级,多云,多云,28,19,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年09月04日,阴 /多云,27℃ / 20℃,东北风 3-4级 /东北风 3-4级,阴,多云,27,20,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年09月05日,小雨 /小雨,23℃ / 18℃,东北风 3-4级 /无持续风向 ≤3级,小雨,小雨,23,18,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2013年09月06日,小雨 /阴,23℃ / 17℃,无持续风向 ≤3级 /东北风 3-4级,小雨,阴,23,17,无持续风向 ≤3级,东北风 3-4级,无持续风向,≤3级,东北风,3-4级
2013年09月07日,多云 /阴,26℃ / 20℃,东北风 3-4级 /东风 3-4级,多云,阴,26,20,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2013年09月08日,多云 /阴,27℃ / 20℃,东北风 3-4级 /东风 3-4级,多云,阴,27,20,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2013年09月09日,阴 /小雨,27℃ / 21℃,东南风 3-4级 /东南风 3-4级,阴,小雨,27,21,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2013年09月10日,中雨 /中雨,25℃ / 22℃,东北风 3-4级 /无持续风向 ≤3级,中雨,中雨,25,22,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2013年09月11日,小雨 /中雨,26℃ / 21℃,无持续风向 ≤3级 /东北风 3-4级,小雨,中雨,26,21,无持续风向 ≤3级,东北风 3-4级,无持续风向,≤3级,东北风,3-4级
2013年09月12日,阴 /中雨,26℃ / 22℃,东风 3-4级 /东南风 3-4级,阴,中雨,26,22,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2013年09月13日,阴 /阴,28℃ / 22℃,西南风 3-4级 /东南风 3-4级,阴,阴,28,22,西南风 3-4级,东南风 3-4级,西南风,3-4级,东南风,3-4级
2013年09月14日,晴 /晴,31℃ / 20℃,东南风 3-4级 /东北风 3-4级,晴,晴,31,20,东南风 3-4级,东北风 3-4级,东南风,3-4级,东北风,3-4级
2013年09月15日,晴 /晴,29℃ / 20℃,东北风 3-4级 /东风 3-4级,晴,晴,29,20,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2013年09月16日,晴 /晴,29℃ / 19℃,东风 3-4级 /无持续风向 ≤3级,晴,晴,29,19,东风 3-4级,无持续风向 ≤3级,东风,3-4级,无持续风向,≤3级
2013年09月17日,晴 /晴,29℃ / 19℃,东南风 3-4级 /东风 3-4级,晴,晴,29,19,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2013年09月18日,晴 /多云,30℃ / 19℃,东风 3-4级 /东风 3-4级,晴,多云,30,19,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2013年09月19日,多云 /多云,29℃ / 21℃,东风 3-4级 /东南风 3-4级,多云,多云,29,21,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2013年09月20日,多云 /晴,29℃ / 21℃,东南风 3-4级 /无持续风向 ≤3级,多云,晴,29,21,东南风 3-4级,无持续风向 ≤3级,东南风,3-4级,无持续风向,≤3级
2013年09月21日,多云 /阴,29℃ / 22℃,无持续风向 ≤3级 /东风 3-4级,多云,阴,29,22,无持续风向 ≤3级,东风 3-4级,无持续风向,≤3级,东风,3-4级
2013年09月22日,阴 /阴,29℃ / 24℃,东风 4-5级 /东风 4-5级,阴,阴,29,24,东风 4-5级,东风 4-5级,东风,4-5级,东风,4-5级
2013年09月23日,阴 /阵雨,29℃ / 19℃,东风 4-5级 /东南风 4-5级,阴,阵雨,29,19,东风 4-5级,东南风 4-5级,东风,4-5级,东南风,4-5级
2013年09月24日,中雨 /小雨,24℃ / 16℃,北风 4-5级 /北风 5-6级,中雨,小雨,24,16,北风 4-5级,北风 5-6级,北风,4-5级,北风,5-6级
2013年09月25日,多云 /多云,22℃ / 14℃,南风 3-4级 /东北风 3-4级,多云,多云,22,14,南风 3-4级,东北风 3-4级,南风,3-4级,东北风,3-4级
2013年09月26日,晴 /晴,23℃ / 15℃,北风 3-4级 /东北风 3-4级,晴,晴,23,15,北风 3-4级,东北风 3-4级,北风,3-4级,东北风,3-4级
2013年09月27日,阴 /小雨,24℃ / 17℃,东南风 3-4级 /无持续风向 ≤3级,阴,小雨,24,17,东南风 3-4级,无持续风向 ≤3级,东南风,3-4级,无持续风向,≤3级
2013年09月28日,小雨 /小雨,21℃ / 16℃,无持续风向 ≤3级 /东北风 3-4级,小雨,小雨,21,16,无持续风向 ≤3级,东北风 3-4级,无持续风向,≤3级,东北风,3-4级
2013年09月29日,阴 /晴,24℃ / 16℃,北风 3-4级 /东北风 3-4级,阴,晴,24,16,北风 3-4级,东北风 3-4级,北风,3-4级,东北风,3-4级
2013年09月30日,晴 /多云,26℃ / 17℃,东北风 3-4级 /东北风 3-4级,晴,多云,26,17,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年10月01日,多云 /阴,26℃ / 16℃,东北风 3-4级 /北风 3-4级,多云,阴,26,16,东北风 3-4级,北风 3-4级,东北风,3-4级,北风,3-4级
2013年10月02日,晴 /晴,23℃ / 13℃,北风 4-5级 /东北风 4-5级,晴,晴,23,13,北风 4-5级,东北风 4-5级,北风,4-5级,东北风,4-5级
2013年10月03日,晴 /晴,23℃ / 14℃,东北风 3-4级 /东北风 3-4级,晴,晴,23,14,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2013年10月04日,晴 /晴,24℃ / 14℃,东北风 3-4级 /无持续风向 ≤3级,晴,晴,24,14,东北风 3-4级,无持续风向 ≤3级,东北风,3-4级,无持续风向,≤3级
2013年10月05日,晴 /多云,25℃ / 15℃,无持续风向 ≤3级 /东风 3-4级,晴,多云,25,15,无持续风向 ≤3级,东风 3-4级,无持续风向,≤3级,东风,3-4级
2013年10月06日,多云 /小雨,24℃ / 19℃,东风 4-5级 /东南风 4-5级,多云,小雨,24,19,东风 4-5级,东南风 4-5级,东风,4-5级,东南风,4-5级
2013年10月07日,小雨 /中雨,23℃ / 20℃,东南风 3-4级 /东北风 4-5级,小雨,中雨,23,20,东南风 3-4级,东北风 4-5级,东南风,3-4级,东北风,4-5级
2013年10月08日,中雨 /阴,21℃ / 17℃,北风 4-5级 /北风 4-5级,中雨,阴,21,17,北风 4-5级,北风 4-5级,北风,4-5级,北风,4-5级
2013年10月09日,多云 /晴,25℃ / 16℃,北风 3-4级 /西风 3-4级,多云,晴,25,16,北风 3-4级,西风 3-4级,北风,3-4级,西风,3-4级
2013年10月10日,晴 /晴,28℃ / 17℃,西风 3-4级 /北风 4-5级,晴,晴,28,17,西风 3-4级,北风 4-5级,西风,3-4级,北风,4-5级
2013年10月11日,晴 /晴,25℃ / 14℃,北风 3-4级 /东风 3-4级,晴,晴,25,14,北风 3-4级,东风 3-4级,北风,3-4级,东风,3-4级
2013年10月12日,晴 /晴,27℃ / 16℃,东南风 3-4级 /无持续风向 ≤3级,晴,晴,27,16,东南风 3-4级,无持续风向 ≤3级,东南风,3-4级,无持续风向,≤3级
2013年10月13日,晴 /晴,27℃ / 17℃,无持续风向 ≤3级 /无持续风向 ≤3级,晴,晴,27,17,无持续风向 ≤3级,无持续风向 ≤3级,无持续风向,≤3级,无持续风向,≤3级
